,vendor_name,bitcoin_amt,USD,date,product_description,Count,can_be_vaped,is_edible,THC_purity,Quantity,Unit,Unit_mass_in_grams,Total_mass_in_grams
1916,BlackbirdSupply,-1.0,93.6,1969-12-31 19:00:00,[5x] Premium 1mL Vape Cartridges | Blue Dream,5.0,1,0.0,0.0,1.0,ml,0.0,5.0
1917,cjack8102,-1.0,-1.0,2018-12-18 19:08:52,Big buddah Cheese Dawg UK TO UK,0.0,0,0.0,0.0,0.0,0,0.0,0.0
1918,StealthFarmer,0.065,263.28,2019-01-08 19:08:55,40g Jack Herrer,0.0,0,0.0,0.0,40.0,g,0.0,40.0
1919,greenlightsdistrict,0.0307,117.37,2018-11-28 19:09:50,CRITICAL HAZE - 14g,0.0,0,0.0,0.0,14.0,g,0.0,14.0
1921,radarbreeder,0.1048,384.42,2019-01-11 19:12:20,GORILLA GLUE (GG4) A+ IMPORT 28G,0.0,0,0.0,0.0,28.0,g,0.0,28.0
1922,TheBotanist,-1.0,26.0,2018-08-30 19:12:24,3.5 grams high quality buds,0.0,0,0.0,0.0,3.5,g,0.0,3.5
1923,DankDank,-1.0,1664.0,2018-12-18 19:12:43,Custom Super Dank Listing 1600$ 1 pound MJ PureEvi,0.0,0,0.0,0.0,1.0,lb,0.0,453.592
1925,RedEagleTeam,0.1024,1058.25,2018-03-01 19:13:46,? Liberty Haze  - INDOOR ? || 50g,0.0,0,0.0,0.0,50.0,g,0.0,50.0
1926,goldenklux,-1.0,-1.0,2018-11-18 19:15:03,OG KUSH (indica),0.0,0,0.0,0.0,0.0,0,0.0,0.0
1927,quality-drugs,-1.0,-1.0,2018-12-18 19:15:49,Cheap Outdoor Orange Buds from Spain,0.0,0,0.0,0.0,0.0,0,0.0,0.0
1928,weed365,0.0522,200.23,2019-01-04 19:16:03,Rick Simpson Oil made from Blueberry strain - 5ml,0.0,1,0.0,0.0,5.0,ml,0.0,5.0
1929,dope-planet,-1.0,-1.0,2018-11-18 19:16:17,Amnesia Haze Outdoor Weed from Spain,0.0,0,0.0,0.0,0.0,0,0.0,0.0
1930,drugs4today,-1.0,-1.0,2018-12-18 19:17:03,OG KUSH Weed full Escrow,0.0,0,0.0,0.0,0.0,0,0.0,0.0
1931,house-of-drugs,-1.0,-1.0,2018-12-18 19:20:56,Durban Poison Indoor Weed Escrow,0.0,0,0.0,0.0,0.0,0,0.0,0.0
1932,spain-power,-1.0,-1.0,2018-11-18 19:22:09,Lemon Haze Weed AAA+ outdoor -Escrow-,0.0,0,0.0,0.0,0.0,0,0.0,0.0
1933,quality-drugs,-1.0,-1.0,2018-11-18 19:22:22,Indoor TANGERINE HAZE(SATIVA),0.0,0,0.0,0.0,0.0,0,0.0,0.0
1934,Weed2u,-1.0,1456.0,2019-01-09 19:23:04,1lb 16oz - Headband - A+,0.0,0,0.0,0.0,16.0,oz,0.0,453.6
1935,LondonCaviar,0.0354,0.0,1969-12-31 19:00:00,LondonCaviar 14G Amnesia Haze *COFFEE SHOP QUALITY,0.0,0,0.0,0.0,14.0,g,0.0,14.0
1936,wearestoners,0.0334,219.87,2018-10-16 19:23:30,10 gram G13 Haze A+ Organic AmountChooser 10G,0.0,0,0.0,0.0,10.0,g,0.0,10.0
1938,MendocinoGreeno,-1.0,811.2,2018-09-20 19:24:04,Zkittlez HP  (Greenhouse),0.0,0,0.0,0.0,0.0,0,0.0,0.0
1939,medscamp,-1.0,-1.0,2018-08-20 19:24:28,Gelato Marijuana Top Nortch,0.0,0,0.0,0.0,0.0,0,0.0,0.0
1940,golden-gate,-1.0,-1.0,2018-12-18 19:24:37,Killer Kush Weed Escrow,0.0,0,0.0,0.0,0.0,0,0.0,0.0
1941,empirewatt01,-1.0,-1.0,2018-07-21 19:24:43,Top Shelf Grade  Marijuana Strains USA,0.0,0,0.0,0.0,0.0,0,0.0,0.0
1942,happy-drugs,-1.0,-1.0,2018-12-18 19:24:47,GreenHouse OG KUSH Escrow,0.0,0,0.0,0.0,0.0,0,0.0,0.0
1943,value-drugs,-1.0,-1.0,2018-12-18 19:25:09,Northern Lights Weed AAA+ Escrow,0.0,0,0.0,0.0,0.0,0,0.0,0.0
1944,stevemed-s,-1.0,-1.0,2018-11-18 19:25:19,Girl Scout Cookies,0.0,0,0.0,0.0,0.0,0,0.0,0.0
1945,german-weed,-1.0,-1.0,2018-12-18 19:25:43,Durban Poison Weed HQ full Escrow,0.0,0,0.0,0.0,0.0,0,0.0,0.0
1946,drugs-park,-1.0,-1.0,2018-12-18 19:26:16,HQ PP WEED (PowerPlant) Escrow,0.0,0,0.0,0.0,0.0,0,0.0,0.0
1947,weedjs,-1.0,362.96,2019-01-03 19:26:17,Special//QP 113 Grams//Bubba Kush//INDOOR,0.0,0,0.0,0.0,113.0,g,0.0,113.0
1948,peduncleanode,-1.0,-1.0,2018-09-19 19:26:22,?GELATO? 24.86% AAA+ HQ FLAVOURED FLOWERS,0.0,0,0.0,86.0,0.0,0,0.0,0.0
1949,miraclemedz,-1.0,130.0,2018-10-27 19:26:30,28g White Buffalo Cookie Smalls Tier 1 FRESH HARVE,0.0,0,0.0,0.0,28.0,g,0.0,28.0
1950,420trees215,-1.0,-1.0,2018-08-20 19:26:49,Amnesia Haze,0.0,0,0.0,0.0,0.0,0,0.0,0.0
1951,drugsworld00,-1.0,-1.0,2018-08-20 19:27:23,Top Grade Sour Diesel Kush,0.0,0,0.0,0.0,0.0,0,0.0,0.0
1952,legalweedvendor,-1.0,-1.0,2018-04-22 19:27:29,AMNESIA HAZE A++++ (Medical Grade),0.0,0,0.0,0.0,0.0,0,0.0,0.0
1953,SpicyPepper,0.0904,358.08,2019-01-03 19:27:56,112G ALBANIAN WEED,0.0,0,0.0,0.0,112.0,g,0.0,112.0
1954,Energize,0.00487,17.86,2019-01-11 19:29:40,[1g] Vanilla Kush [WEED],0.0,0,0.0,0.0,1.0,g,0.0,1.0
1955,stevemed-s,-1.0,-1.0,2018-11-18 19:30:55,Blue Dream,0.0,0,0.0,0.0,0.0,0,0.0,0.0
1956,canibuss,0.0536,190.35,2019-01-14 19:31:08,"2 x BLUE DREAM VAPE CART 95% THC (0,5 ML) - SWEDEN",2.0,0,0.0,95.0,0.5,ml,0.0,1.0
1957,MasterYodaHQ,0.0422,277.72,2018-10-10 19:31:12,"10g Vanilla Sky Lemon Waxed Ultra HaZe 26,41%THC®",0.0,1,0.0,41.0,10.0,g,0.0,10.0
1958,medicinemanuk,0.0244,89.41,2019-01-13 19:33:10,Super Silver Haze AAA+ 7G,0.0,0,0.0,0.0,7.0,g,0.0,7.0
1959,legalweedvendor,-1.0,-1.0,2018-06-21 19:35:46,? BLACKWATER KUSH? A++++,0.0,0,0.0,0.0,0.0,0,0.0,0.0
1960,QAezFDQMje8rafma,-1.0,140.4,2019-01-07 19:36:47,Brass Knuckles - 3 Pack Blue Dream,3.0,1,0.0,0.0,0.0,0,0.0,0.0
1961,shawnbartlet,-1.0,-1.0,2018-10-19 19:36:50,High Quality Blue Moonshine Strain,0.0,0,0.0,0.0,0.0,0,0.0,0.0
1962,TippTopp,0.0325,131.57,2019-01-10 19:37:23,100€ | 25g |Spain Skunk,0.0,0,0.0,0.0,25.0,g,0.0,25.0
1963,shawnbartlet,-1.0,-1.0,2018-10-19 19:40:09,Super Sour Diesel,0.0,0,0.0,0.0,0.0,0,0.0,0.0
1964,grapegod,-1.0,57.2,2019-01-12 19:40:46,7 Grams Lodi Dodi Indoor (Top shelf),0.0,0,0.0,0.0,7.0,g,0.0,7.0
1965,grimreaper,0.02278,0.0,1969-12-31 19:00:00,G13 Haze 7 grams weed,0.0,0,0.0,0.0,7.0,g,0.0,7.0
1966,DiscreetHigh,0.01175,48.21,2019-01-07 19:41:08,"3.5g Green Poison. Organic, soil grown.",0.0,0,0.0,0.0,3.5,g,0.0,3.5
1967,LenasBioLaden,0.0252,96.66,2019-01-04 19:41:28,*5g* Lena\'s * WEDDING CAKE * Bio Weed *,0.0,0,0.0,0.0,5.0,g,0.0,5.0
1968,LEAN_GREEN_MACHINE,-1.0,104.0,2019-01-09 19:42:12,QUAD AAAA BLUE MACHINE BC BUD!!! 1 oz/28 grams,0.0,0,0.0,0.0,28.0,g,0.0,28.0
1969,topshelfextracts,-1.0,156.0,2018-12-15 19:43:20,7g Fire OG Terp Sauce,0.0,0,0.0,0.0,7.0,g,0.0,7.0
1970,Psycellium,0.052000000000000005,333.48,2018-09-07 19:43:29,20g Extra-Soft 65% THC Hashish,0.0,1,0.0,65.0,20.0,g,0.0,20.0
1971,lerrydrugs,-1.0,-1.0,2018-11-18 19:44:02,Prerolled joints,0.0,0,0.0,0.0,0.0,0,0.0,0.0
1972,medscamp,-1.0,-1.0,2018-08-20 19:44:09,Purple Haze Marijuana top shelf (half pound),0.0,0,0.0,0.0,0.5,lb,0.0,226.796
1973,drugsworld00,-1.0,-1.0,2018-09-19 19:44:21,Grease Monkey Strain,0.0,0,0.0,0.0,0.0,0,0.0,0.0
1974,rolandlog,-1.0,-1.0,2018-11-18 19:44:25,BLUEBERRY DIESEL ( FREE SHIPPING ),0.0,0,0.0,0.0,0.0,0,0.0,0.0
1975,420trees215,-1.0,-1.0,2018-08-20 19:46:10,Sour diesel,0.0,0,0.0,0.0,0.0,0,0.0,0.0
1976,obasi,-1.0,-1.0,2018-12-18 19:47:08,BANANA OG,0.0,0,0.0,0.0,0.0,0,0.0,0.0
1977,CaliKindness,-1.0,36.4,2019-01-11 19:47:37,3.5g Cherry Pie (hybrid) (Cali Standard),0.0,0,0.0,0.0,3.5,g,0.0,3.5
1978,CannaBuzz,-1.0,31.2,2019-01-14 19:47:49,2 g Shatter (BHO) {hindu kush} WAX,0.0,1,0.0,0.0,2.0,g,0.0,2.0
1979,Bender_The_Dealer,-1.0,8.3096,2018-11-27 19:47:57,1g of outdoor lower quality buds cannabis weed,0.0,0,0.0,0.0,1.0,g,0.0,1.0
1980,maurelius,0.043,174.08,2019-01-10 19:48:12,14g Gorilla Glue £119,0.0,0,0.0,0.0,14.0,g,0.0,14.0
1981,obasi,-1.0,-1.0,2018-12-18 19:48:17,BLUE DREAM,0.0,0,0.0,0.0,0.0,0,0.0,0.0
1982,Dope_King,0.271,2034.06,2018-05-23 19:48:29,1oz BHO LEMON & LIME PUNCH SHATTER NUG RUN**DEAL**,0.0,0,0.0,0.0,1.0,oz,0.0,28.35
1983,obasi,-1.0,-1.0,2018-12-18 19:48:55,DURBAN POISON,0.0,0,0.0,0.0,0.0,0,0.0,0.0
1984,swiftvendor,-1.0,-1.0,2018-11-18 19:49:35,OG KUSH,0.0,0,0.0,0.0,0.0,0,0.0,0.0
1985,shawnbartlet,-1.0,-1.0,2018-08-20 19:50:46,High Quality Pink Kush marijuana strain,0.0,0,0.0,0.0,0.0,0,0.0,0.0
1986,darkopuso,0.00943,37.35,2019-01-03 19:51:08,? 10ML Amnesia Haze E-Liquid ?,0.0,1,0.0,0.0,10.0,ml,0.0,10.0
1987,flumorganisationen,0.142,520.88,2019-01-11 19:51:39,SUPERPOTENT CANNABISOLJA I LÖSVIKT,0.0,0,0.0,0.0,0.0,0,0.0,0.0
1988,showrunzer,-1.0,-1.0,2018-09-19 19:51:41,BUY CANNABIS SUPER SILVER HAZE  %100LAB TESTED,0.0,0,0.0,0.0,0.0,0,0.0,0.0
1989,laxlax3813,-1.0,-1.0,2018-08-20 19:53:19,Sour Diesel Grade AA+,0.0,0,0.0,0.0,0.0,0,0.0,0.0
1990,Coachella,-1.0,78.0,2018-11-29 19:54:56,14g - Fire OG - A+,0.0,0,0.0,0.0,14.0,g,0.0,14.0
1991,onlyphyre,-1.0,1144.0,2019-01-10 19:55:33,The original GEMS THC Juul pod x 50 $1100,50.0,1,0.0,0.0,0.0,0,0.0,0.0
1992,The_Buddy_Holly,0.01223,0.0,1969-12-31 19:00:00,AK-47 - 3.5 grams,0.0,0,0.0,0.0,3.5,g,0.0,3.5
1993,LADYROZ,-1.0,192.4,2018-10-20 19:57:26,7G OG BERRY  ROSIN -  ROZ-TOP NOTCH  DABS,0.0,0,0.0,0.0,7.0,g,0.0,7.0
1994,BudWorld,-1.0,364.0,2018-08-21 19:58:59,QP of Trainwreck (greenhouse) [ORGANIC) SALE!!,0.0,0,0.0,0.0,0.25,lb,0.0,113.398
1995,Zeboncoin,0.02926,118.51,2019-01-08 19:59:17,Moroccan Amnezia Hash Sativa AAA+++  15G=>90€,0.0,0,0.0,0.0,15.0,g,0.0,15.0
1996,King-Budz,0.01356,0.0,1969-12-31 19:00:00,3.5G Zkittlez UK/EU - AAA - Unbeatable Value,0.0,0,0.0,0.0,3.5,g,0.0,3.5
1997,georgeofthejungle,-1.0,82.16,1969-12-31 19:00:00,1oz Blueberry Hash Plant,0.0,0,0.0,0.0,1.0,oz,0.0,28.35
1998,GanjaUK,0.047,182.08,2019-01-05 20:03:45,3.5g Orange Diesel Shatter Cali Import AAA,0.0,0,0.0,0.0,3.5,g,0.0,3.5
1999,UKWeedShop,0.0354,143.38,2019-01-08 20:03:50,14G  NORTHERN LIGHTS £98 F.E,0.0,0,0.0,0.0,14.0,g,0.0,14.0
2000,The_Distiller,-1.0,199.68,2019-01-07 20:04:21,5x Supreme 1g distillate 90%+ THC,5.0,1,0.0,90.0,1.0,g,0.0,5.0
2001,dutchgrower,0.01465,94.74,2018-11-05 20:05:43,? 15G Dutch indoor rest weed ?,0.0,0,0.0,0.0,15.0,g,0.0,15.0
2002,Fiiness,0.02768,98.3,2019-01-14 20:06:52,7.5g --- O.G. Kush --- (A+++ Quality),0.0,0,0.0,0.0,7.5,g,0.0,7.5
2003,TheCannaCabana,-1.0,149.76,2019-01-13 20:12:15,28 grams of BUBBA KUSH (Hybrid),0.0,0,0.0,0.0,28.0,g,0.0,28.0
2004,thebudventure,-1.0,1300.0,2019-01-11 20:12:20,UK Cheese - 1 lb of Greenhouse,0.0,0,0.0,0.0,1.0,lb,0.0,453.592
2005,greenkohl,0.0293,0.0,1969-12-31 19:00:00,10gr White Widow 1A Qualität + 2gr Extra,0.0,0,0.0,0.0,10.0,g,0.0,10.0
2006,RepAAA,-1.0,71.76,2018-11-29 20:16:26,Chanel - Box for J12 (AAA Grade Replica),0.0,0,0.0,0.0,0.0,0,0.0,0.0
2007,CartelNorteAfrica,0.0144,106.64,2018-07-21 20:17:11,"5g Amnesia Haze, Indoor, Hydro, Coffee shop quali",0.0,0,0.0,0.0,5.0,g,0.0,5.0
2008,HomingPigeonSTORE,0.009770000000000001,38.7,2019-01-03 20:17:15,3G of OG Kush (100% Organic) EU and UK,0.0,0,0.0,0.0,3.0,g,0.0,3.0
2009,Rotterdamus,0.1628,526.74,2018-12-15 20:17:43,50Gr #Amnezia Haze #AAA+,0.0,0,0.0,0.0,50.0,g,0.0,50.0
2010,Calfresh,-1.0,102.96,2019-01-07 20:21:23,1 ounce 28 grams Skywalker OG fresh,0.0,0,0.0,0.0,28.0,g,0.0,28.0
2011,wp555,0.00602,20.98,2018-12-13 20:22:40,5G - Hash marocain / 12% THC / Good Quality,0.0,1,0.0,12.0,5.0,g,0.0,5.0
2012,topshelfextracts,-1.0,312.0,2018-12-17 20:28:30,28g Skywalker OG Top Shelf Indoor Flower,0.0,0,0.0,0.0,28.0,g,0.0,28.0
2013,shapedesk,0.0358,137.32,2019-01-04 20:32:03,? 12G AMNESIA HAZE A+++ HIGH QUALITY ?,0.0,0,0.0,0.0,12.0,g,0.0,12.0
2014,WeedMart,-1.0,436.8,1969-12-31 19:00:00,$15/Gram WeedMart Crumble Wax - Gelato 1 OZ,0.0,1,0.0,0.0,1.0,oz,0.0,28.35
2015,UrbanLegends,0.021169999999999998,75.18,2019-01-14 20:32:26,5gr Amnesia Premium Weed,0.0,0,0.0,0.0,5.0,g,0.0,5.0
2016,monspeaches,-1.0,1.04,1969-12-31 19:00:00,Barry White Sativa Dominant Choose Your Weight,0.0,0,0.0,0.0,0.0,0,0.0,0.0
2017,Weed2u,-1.0,78.0,2018-12-03 20:34:19,14g - Headband - A+,0.0,0,0.0,0.0,14.0,g,0.0,14.0
2018,fatjack,0.40700000000000003,3544.75,2018-05-13 20:36:51,250G A orange bud greenhouse Weed,0.0,0,0.0,0.0,250.0,g,0.0,250.0
2019,snowcap,0.0398,256.55,2018-11-09 20:36:55,14G Cali Orange A+,0.0,0,0.0,0.0,14.0,g,0.0,14.0
2020,TheGrowLads,0.00293,11.87,2019-01-08 20:37:03,3 x 25mg Cannacap THC Capsule,3.0,1,0.0,0.0,25.0,mg,0.0,0.075
2021,Buddha.Bazaar,-1.0,52.0,2019-01-04 20:37:21,5 PACK ||| Pre-Rolled Cone Joints,5.0,0,0.0,0.0,0.0,0,0.0,0.0
2022,profesionalove,-1.0,40.56,2019-01-05 20:38:28,"5g Shaman, outdoor, TOP QUALITY, FREE SHIPING",0.0,0,0.0,0.0,5.0,g,0.0,5.0
2023,Cleangreen,0.01268,51.24,2019-01-09 20:38:39,Super Silver Haze 3.5G Coffee Shop AA*,0.0,0,0.0,0.0,3.5,g,0.0,3.5
2024,CANNAFLEX,-1.0,41.6,2019-01-11 20:41:04,7grams (1/4oz) AAAA Grade Sensi Star,0.0,0,0.0,0.0,7.0,g,0.0,7.0
2025,EdRosenthal99,0.01319,0.0,1969-12-31 19:00:00,3g Blueberry Indica- Premium Quality/ Bio Grown,0.0,0,0.0,0.0,3.0,g,0.0,3.0
2026,fan.tomas,0.01205,49.93,2018-12-03 20:46:05,SUPERSALE: 5g OG KUSH Weed,0.0,0,0.0,0.0,5.0,g,0.0,5.0
2027,medoil2you,0.0358,0.0,1969-12-31 19:00:00,RSO pure paste 10gr made of Dutch Weed 64% THC,1.0,1,0.0,64.0,10.0,g,0.0,10.0
2028,ShatterRyder,-1.0,249.6,2018-12-04 20:55:01,14g -Blue Dream- Shatter-High THC-BHO -Wax,0.0,0,0.0,0.0,14.0,g,0.0,14.0
2029,dellstrangely,0.00217,8.78,2019-01-10 20:55:05,0.5G - Zurple Punch - In House Genetics - Sample,0.0,0,0.0,0.0,0.5,g,0.0,0.5
2030,lemmonflavor,-1.0,20.8,2019-01-07 20:55:59,5x THC BROWNIES,5.0,0,1.0,0.0,0.0,0,0.0,0.0
2031,UPactiveLTD,0.0181,74.26,2019-01-07 20:56:19,SUPER LEMON G13! AAA+ QUALITY 7 GRAMS - ?,0.0,0,0.0,0.0,7.0,g,0.0,7.0
2032,MyMedic,0.036000000000000004,228.34,2018-11-01 20:56:53,18-Pack of Chocolate Fudge Brownies,18.0,0,1.0,0.0,0.0,0,0.0,0.0
2033,Final-Destination,-1.0,124.79,1969-12-31 19:00:00,?28 Grams?Tier 2? Indoor,0.0,0,0.0,0.0,28.0,g,0.0,28.0
2034,2monkeyz,0.01488,63.44,2018-11-29 20:59:12,THC Infused Ejuice - 1113mg THC,1.0,1,0.0,0.0,1113.0,mg,0.0,1.113
2037,wochris-online-shop,0.016280000000000003,62.45,2019-01-04 21:00:18,10ml THC CANNABIS E-JUICE / E-LIQUID,1.0,1,0.0,0.0,10.0,ml,0.0,10.0
2038,NancyBotwin_2019,-1.0,344.032,2019-01-10 21:00:51,"\""Granddaddy Purple\"" QP 1/4LB Indoor Weed",0.0,0,0.0,0.0,0.25,lb,0.0,113.398
2039,migros,-1.0,187.2,2018-11-25 21:02:37,20g ZERO ZERO HASH AAA+ QUALITY,0.0,0,0.0,0.0,20.0,g,0.0,20.0
2040,lemmonflavor,-1.0,15.6,2018-09-19 21:02:45,5x HONEY THC LOLLIPOPS,5.0,0,1.0,0.0,0.0,0,0.0,0.0
2041,greenlightsdistrict,0.01086,37.15,2018-12-08 21:03:06,GIRL SCOUT COOKIE - 3.5G,0.0,0,0.0,0.0,3.5,g,0.0,3.5
2042,outdoorweed,0.1628,593.58,2018-12-28 21:04:38,100G MOBY DICK OUTDOOR AAA+ 25%THC BIO,0.0,0,0.0,25.0,100.0,g,0.0,100.0
2043,0hp1,-1.0,245.44,2019-01-06 21:06:17,OG Kush Untrimmed - 4 oz,0.0,0,0.0,0.0,4.0,oz,0.0,113.4
2044,CaliExport,-1.0,27.04,1969-12-31 19:00:00,"Edibles Gummie 300mg Indica, Hybirds , sativa",0.0,0,1.0,0.0,300.0,mg,0.0,0.3
2045,GreenFingers,0.002718,9.97,2019-01-12 21:06:57,AAA+++ pollen 1G golden girl gerdalla top grade,0.0,0,0.0,0.0,1.0,g,0.0,1.0
2046,OSMOTIC,0.030889999999999997,118.49,2019-01-04 21:07:05,#AMAZING 14g Quality bud #FREESHIP #UNCOMPRESSED,0.0,0,0.0,0.0,14.0,g,0.0,14.0
2047,MendocinoGreeno,-1.0,416.0,2019-01-13 21:07:53,Zkittlez  QP  (Greenhouse),0.0,0,0.0,0.0,0.25,lb,0.0,113.398
2048,420HighStreet,-1.0,538.72,1969-12-31 19:00:00,QP INDOOR -- LEMON HEADBAND / BLUE DREAM / MORE!!,0.0,0,0.0,0.0,0.25,lb,0.0,113.398
2049,Boomers,0.0815,666.9,2018-07-27 21:10:40,"10 Quintuple strength choco bar, strain choices",10.0,0,1.0,0.0,0.0,0,0.0,0.0
2050,Weeds_420,0.00316,0.0,1969-12-31 19:00:00,OG Kush AAA! 0.5g,0.0,0,0.0,0.0,0.5,g,0.0,0.5
2051,Pimpcat,0.01029,0.0,1969-12-31 19:00:00,10ml Safe Synthetic THC Vape Juice (not K2 Spice),0.0,1,0.0,0.0,10.0,ml,0.0,10.0
2052,FireKaliBudz,-1.0,910.0,2019-01-08 21:12:27,21%THC TopShelf Medical-Grade Sour OG $875/HP,0.0,0,0.0,21.0,0.0,0,0.0,0.0
2053,swiftvendor,-1.0,-1.0,2018-10-11 23:25:35,PEACH RINGS EDIBLES 400MG INDICA OR SATIVA,0.0,0,1.0,0.0,400.0,mg,0.0,0.4
2054,TheResistance,-1.0,67.6,2019-01-07 16:20:28,Gorilla Glue #4 - 1/8oz (3.54g),0.0,0,0.0,0.0,3.54,g,0.0,3.54
2055,Budfather,-1.0,147.68,2018-12-08 17:06:43,25G - Budfather Caramel Weed (EU-EU +10% Extra),0.0,0,0.0,0.0,25.0,g,0.0,25.0
2056,AliBabauk,0.0371,331.62,2018-04-27 17:08:05,14 G CHRONIC LEMONDROP - AAA UK GROWN,0.0,0,0.0,0.0,14.0,g,0.0,14.0
2057,PackzRus,0.01857,0.0,1969-12-31 19:00:00,LEMON PIE QUARTER (7G) - SUPER STRONG A+,0.0,0,0.0,0.0,7.0,g,0.0,7.0
2058,Natural_Meds,-1.0,21.32,2019-01-08 17:10:40,"3-6-12 or 18 Infused Muffins Pumpkin, Raisin, Blue",0.0,0,1.0,0.0,0.0,0,0.0,0.0
2059,LADYROZ,-1.0,29.12,2018-09-10 17:10:49,1G OG BERRY  ROSIN -  ROZ-TOP NOTCH  DABS,0.0,1,0.0,0.0,1.0,g,0.0,1.0
2060,bucketman,-1.0,20.8,2019-01-16 17:11:48,HYDRO QUEBEC BILL TEMPLATE (auto-delivery),0.0,0,0.0,0.0,0.0,0,0.0,0.0
2061,0bd59c5a6183ba88994a8eadffd1ae1f,-1.0,-1.0,2019-01-23 8:10:34,4grams Moonrocks buds **Fire Weed**,0.0,0,0.0,0.0,4.0,g,0.0,4.0
2062,68c01612cb4535884e85755e5eda217c,-1.0,-1.0,2019-01-20 10:02:07,454g LB Platinum OG IN STOCK NOW,0.0,0,0.0,0.0,454.0,g,0.0,454.0
2063,68c01612cb4535884e85755e5eda217c,-1.0,-1.0,2019-01-20 13:35:48,"BUY WEED ONLINE, MEDICAL MARIJUANA",0.0,0,0.0,0.0,0.0,0,0.0,0.0
2064,68c01612cb4535884e85755e5eda217c,-1.0,-1.0,2019-01-22 13:51:52,OG Kush available,0.0,0,0.0,0.0,0.0,0,0.0,0.0
2065,bec9ed0c9e77e55b3e52026c795569ac,-1.0,-1.0,2019-01-16 18:39:10,Amnesia Haze 5g/Indoor/AAA/Free Shipping,0.0,0,0.0,0.0,5.0,g,0.0,5.0
2066,0bd59c5a6183ba88994a8eadffd1ae1f,-1.0,-1.0,2019-01-26 11:23:54,15 grams Gorilla Glue #4,0.0,0,0.0,0.0,15.0,g,0.0,15.0
2067,fdcd84d1febafb68eb9d8a42db51e990,-1.0,-1.0,2019-01-20 13:11:41,Soft Diamond Haze Hash  1g,0.0,0,0.0,0.0,1.0,g,0.0,1.0
2068,superdrug,0.1278,477.53,2018-12-20 3:36:39,2oz Amnesia Haze  A+++++ 56,0.0,0,0.0,0.0,2.0,oz,0.0,56.7
2069,24-7SmokeShop,-1.0,599.04,2018-11-15 3:36:44,28g Medical Grade Wax,0.0,0,0.0,0.0,28.0,g,0.0,28.0
2070,dr3am3r,0.02299,81.64,2019-01-14 3:36:53,10g Cheese Skunk,0.0,0,0.0,0.0,10.0,g,0.0,10.0
2071,gnarlygnome,-1.0,124.8,2019-01-14 3:37:34,(14G) INCREDIBLE POWER - MEDICAL GRADE *HIGH CBD*,0.0,0,0.0,0.0,14.0,g,0.0,14.0
2072,Catsnamedpablo,-1.0,249.6,2019-01-24 3:37:56,GINGER DANK 10x 1g full 1000mg cartridge THC Disti,10.0,0,0.0,0.0,1.0,g,0.0,10.0
2073,SweetTreats,-1.0,26.0,2019-01-18 3:38:01,1x THC JUUL POD | 90% THC | Distillate,1.0,1,0.0,90.0,0.0,0,0.0,0.0
2074,brucelean,-1.0,190.0,2019-07-03 2:34:00,1 Ounce - 190 USD - Strawberry Banana,0.0,0,0.0,0.0,1.0,oz,0.0,28.35
2075,brucelean,-1.0,160.0,2019-05-24 11:28:00,1 Ounce - 160 USD - Strawberry Banana,0.0,0,0.0,0.0,1.0,oz,0.0,28.35
2076,MendelaEffect,0.015040000000000001,54.87,2019-01-19 3:38:15,10ML (1000MG THC TOTAL) E LIQUID INDICA,1.0,1,0.0,0.0,1000.0,mg,0.0,1.0
2077,BakeAndVape,0.02938,108.82,2019-01-15 3:38:19,CHOKLADKOLA (12 st),12.0,0,1.0,0.0,0.0,0,0.0,0.0
2078,TheWeedStore,0.0973,652.4,2018-09-05 3:38:28,30G ? LEMON HAZE,0.0,0,0.0,0.0,30.0,g,0.0,30.0
2079,brucelean,-1.0,190.0,2019-06-23 7:10:00,1 Ounce - 190 USD - Sour Diesel,0.0,0,0.0,0.0,1.0,oz,0.0,28.35
2080,DutchDreams,-1.0,-1.0,2019-01-26 0:00:00,AMNESIA HAZE 10 GRAM,0.0,0,0.0,0.0,10.0,g,0.0,10.0
2081,DreamWeaver,-1.0,-1.0,2019-01-24 0:00:00,7g Deep Sleep / SMALL BUDS / A- GRADE / DW,0.0,0,0.0,0.0,7.0,g,0.0,7.0
2082,caliexpress,-1.0,120.0,2019-01-25 7:38:00,1 Piece - 120 USD - Gorilla Glue ===> 1 Oz (28g) @ $110,0.0,0,0.0,0.0,28.0,g,0.0,28.0
2083,caliexpress,-1.0,230.0,2019-11-26 9:40:00,2 Piece - 230 USD - Gorilla Glue ===> 1 Oz (28g) @ $110,0.0,0,0.0,0.0,28.0,g,0.0,28.0
2084,caliexpress,-1.0,110.0,2019-11-02 3:09:00,1 Piece - 110 USD - Gorilla Glue ===> 1 Oz (28g) @ $110,0.0,0,0.0,0.0,28.0,g,0.0,28.0
2085,caliexpress,-1.0,310.0,2019-08-22 11:07:00,3 Piece - 310 USD - Gorilla Glue ===&gt; 1 Oz (28g) @ $100,0.0,0,0.0,0.0,28.0,g,0.0,28.0
2086,caliexpress,-1.0,110.0,2019-08-11 3:36:00,1 Piece - 110 USD - Gorilla Glue ===> 1 Oz (28g) @ $100,0.0,0,0.0,0.0,28.0,g,0.0,28.0
2087,caliexpress,-1.0,110.0,2019-08-07 3:49:00,1 Piece - 110 USD - Gorilla Glue ===&gt; 1 Oz (28g) @ $100,0.0,0,0.0,0.0,28.0,g,0.0,28.0
