,transaction_id,vendor_id,vendor_name,product_description,date,drug_prediction
75912,'77010,1257,StealthPharmacy,Diazepam (Bensedin) 10mg X 60 Tabs,2018-09-18 18:33:39,benzodiazepines
75913,'77011,1257,StealthPharmacy,Diazepam (Bensedin) 10mg X 60 Tabs,2018-11-23 18:33:39,benzodiazepines
75914,'77012,1257,StealthPharmacy,Diazepam (Bensedin) 10mg X 60 Tabs,2018-08-23 18:33:39,benzodiazepines
75915,'77013,1257,StealthPharmacy,Diazepam (Bensedin) 10mg X 60 Tabs,2018-12-31 18:33:39,benzodiazepines
75916,'77014,1257,StealthPharmacy,Diazepam (Bensedin) 10mg X 60 Tabs,2018-11-23 18:33:39,benzodiazepines
75917,'77015,1257,StealthPharmacy,Diazepam (Bensedin) 10mg X 60 Tabs,2018-10-05 18:33:39,benzodiazepines
75918,'77016,1257,StealthPharmacy,Diazepam (Bensedin) 10mg X 60 Tabs,2018-10-01 18:33:39,benzodiazepines
75919,'77017,1257,StealthPharmacy,Diazepam (Bensedin) 10mg X 60 Tabs,2018-08-17 18:33:39,benzodiazepines
75920,'77018,1257,StealthPharmacy,Diazepam (Bensedin) 10mg X 60 Tabs,2018-08-26 18:33:39,benzodiazepines
75921,'77019,1257,StealthPharmacy,Diazepam (Bensedin) 10mg X 60 Tabs,2018-09-23 18:33:39,benzodiazepines
75922,'77020,1257,StealthPharmacy,Diazepam (Bensedin) 10mg X 60 Tabs,2018-10-24 18:33:39,benzodiazepines
75923,'77021,1257,StealthPharmacy,Diazepam (Bensedin) 10mg X 60 Tabs,2018-11-02 18:33:39,benzodiazepines
75924,'77022,1257,StealthPharmacy,Diazepam (Bensedin) 10mg X 60 Tabs,2018-10-30 18:33:39,benzodiazepines
75925,'77023,1257,StealthPharmacy,Diazepam (Bensedin) 10mg X 60 Tabs,2018-10-03 18:33:39,benzodiazepines
75926,'77024,1257,StealthPharmacy,Diazepam (Bensedin) 10mg X 60 Tabs,2018-12-03 18:33:39,benzodiazepines
75927,'77025,1257,StealthPharmacy,Diazepam (Bensedin) 10mg X 60 Tabs,2018-09-22 18:33:39,benzodiazepines
75928,'77026,1257,StealthPharmacy,Diazepam (Bensedin) 10mg X 60 Tabs,2018-08-15 18:33:39,benzodiazepines
75929,'77027,1257,StealthPharmacy,Diazepam (Bensedin) 10mg X 60 Tabs,2018-08-22 18:33:39,benzodiazepines
75930,'77028,1257,StealthPharmacy,Diazepam (Bensedin) 10mg X 60 Tabs,2018-10-03 18:33:39,benzodiazepines
75931,'77029,1257,StealthPharmacy,Diazepam (Bensedin) 10mg X 60 Tabs,2018-09-20 18:33:39,benzodiazepines
75932,'77030,1257,StealthPharmacy,Diazepam (Bensedin) 10mg X 60 Tabs,2018-08-23 18:33:39,benzodiazepines
75933,'77031,1257,StealthPharmacy,Diazepam (Bensedin) 10mg X 60 Tabs,2018-10-28 18:33:39,benzodiazepines
75934,'77032,1257,StealthPharmacy,Diazepam (Bensedin) 10mg X 60 Tabs,2018-12-11 18:33:39,benzodiazepines
75935,'77033,1257,StealthPharmacy,Diazepam (Bensedin) 10mg X 60 Tabs,2018-09-16 18:33:39,benzodiazepines
75936,'77034,1257,StealthPharmacy,Diazepam (Bensedin) 10mg X 60 Tabs,2018-12-14 18:33:39,benzodiazepines
75937,'77035,1257,StealthPharmacy,Diazepam (Bensedin) 10mg X 60 Tabs,2018-08-21 18:33:39,benzodiazepines
75938,'77036,1257,StealthPharmacy,Diazepam (Bensedin) 10mg X 60 Tabs,2018-11-14 18:33:39,benzodiazepines
75939,'77037,1257,StealthPharmacy,Diazepam (Bensedin) 10mg X 60 Tabs,2018-11-09 18:33:39,benzodiazepines
75940,'77038,1257,StealthPharmacy,Diazepam (Bensedin) 10mg X 60 Tabs,2018-11-21 18:33:39,benzodiazepines
75941,'77039,1257,StealthPharmacy,Diazepam (Bensedin) 10mg X 60 Tabs,2018-11-15 18:33:39,benzodiazepines
75942,'77040,1257,StealthPharmacy,Diazepam (Bensedin) 10mg X 60 Tabs,2018-08-15 18:33:39,benzodiazepines
75943,'77041,1257,StealthPharmacy,Diazepam (Bensedin) 10mg X 60 Tabs,2018-10-15 18:33:39,benzodiazepines
75944,'77042,1257,StealthPharmacy,Diazepam (Bensedin) 10mg X 60 Tabs,2018-08-25 18:33:39,benzodiazepines
75945,'77043,1257,StealthPharmacy,Diazepam (Bensedin) 10mg X 60 Tabs,2018-09-27 18:33:39,benzodiazepines
75946,'77044,1257,StealthPharmacy,Diazepam (Bensedin) 10mg X 60 Tabs,2018-08-16 18:33:39,benzodiazepines
75947,'77045,1257,StealthPharmacy,Diazepam (Bensedin) 10mg X 60 Tabs,2018-10-12 18:33:39,benzodiazepines
75948,'77046,1257,StealthPharmacy,Diazepam (Bensedin) 10mg X 60 Tabs,2018-10-19 18:33:39,benzodiazepines
75949,'77047,1257,StealthPharmacy,Diazepam (Bensedin) 10mg X 60 Tabs,2018-09-13 18:33:39,benzodiazepines
75950,'77048,1257,StealthPharmacy,Diazepam (Bensedin) 10mg X 60 Tabs,2018-11-26 18:33:39,benzodiazepines
75951,'77049,1257,StealthPharmacy,Diazepam (Bensedin) 10mg X 60 Tabs,2018-10-03 18:33:39,benzodiazepines
75952,'77050,1257,StealthPharmacy,Diazepam (Bensedin) 10mg X 60 Tabs,2018-09-06 18:33:39,benzodiazepines
75953,'77051,1257,StealthPharmacy,Diazepam (Bensedin) 10mg X 60 Tabs,2018-08-27 18:33:39,benzodiazepines
75954,'77052,1257,StealthPharmacy,Diazepam (Bensedin) 10mg X 60 Tabs,2018-10-09 18:33:39,benzodiazepines
75955,'77053,1257,StealthPharmacy,Diazepam (Bensedin) 10mg X 60 Tabs,2018-10-06 18:33:39,benzodiazepines
75956,'77054,1257,StealthPharmacy,Diazepam (Bensedin) 10mg X 60 Tabs,2018-09-26 18:33:39,benzodiazepines
75957,'77055,1257,StealthPharmacy,Diazepam (Bensedin) 10mg X 60 Tabs,2018-11-22 18:33:39,benzodiazepines
75958,'77056,1257,StealthPharmacy,Diazepam (Bensedin) 10mg X 60 Tabs,2018-08-29 18:33:39,benzodiazepines
75959,'77057,1257,StealthPharmacy,Diazepam (Bensedin) 10mg X 60 Tabs,2018-08-22 18:33:39,benzodiazepines
75960,'77058,1257,StealthPharmacy,Diazepam (Bensedin) 10mg X 60 Tabs,2018-09-21 18:33:39,benzodiazepines
75961,'77059,1257,StealthPharmacy,Diazepam (Bensedin) 10mg X 60 Tabs,2018-10-08 18:33:39,benzodiazepines
75962,'77060,1257,StealthPharmacy,Diazepam (Bensedin) 10mg X 60 Tabs,2018-10-03 18:33:39,benzodiazepines
75963,'77061,1257,StealthPharmacy,Diazepam (Bensedin) 10mg X 60 Tabs,2018-09-19 18:33:39,benzodiazepines
75964,'77062,1257,StealthPharmacy,Diazepam (Bensedin) 10mg X 60 Tabs,2018-11-19 18:33:39,benzodiazepines
75965,'77063,1257,StealthPharmacy,Diazepam (Bensedin) 10mg X 60 Tabs,2018-11-07 18:33:39,benzodiazepines
75966,'77064,1257,StealthPharmacy,Diazepam (Bensedin) 10mg X 60 Tabs,2018-12-28 18:33:39,benzodiazepines
75967,'77065,1257,StealthPharmacy,Diazepam (Bensedin) 10mg X 60 Tabs,2018-10-21 18:33:39,benzodiazepines
75968,'77066,1257,StealthPharmacy,Diazepam (Bensedin) 10mg X 60 Tabs,2018-09-13 18:33:39,benzodiazepines
75969,'77067,1257,StealthPharmacy,Diazepam (Bensedin) 10mg X 60 Tabs,2018-08-31 18:33:39,benzodiazepines
75970,'77068,1257,StealthPharmacy,Diazepam (Bensedin) 10mg X 60 Tabs,2018-12-13 18:33:39,benzodiazepines
75971,'77069,1257,StealthPharmacy,Diazepam (Bensedin) 10mg X 60 Tabs,2018-08-29 18:33:39,benzodiazepines
75972,'77070,1257,StealthPharmacy,Diazepam (Bensedin) 10mg X 60 Tabs,2018-11-09 18:33:39,benzodiazepines
75973,'77071,1257,StealthPharmacy,Diazepam (Bensedin) 10mg X 60 Tabs,2018-09-30 18:33:39,benzodiazepines
75974,'77072,1257,StealthPharmacy,Diazepam (Bensedin) 10mg X 60 Tabs,2018-08-24 18:33:39,benzodiazepines
75975,'77073,1257,StealthPharmacy,Diazepam (Bensedin) 10mg X 60 Tabs,2018-09-05 18:33:39,benzodiazepines
75976,'77074,1257,StealthPharmacy,Diazepam (Bensedin) 10mg X 60 Tabs,2018-11-12 18:33:39,benzodiazepines
75977,'77075,1257,StealthPharmacy,Diazepam (Bensedin) 10mg X 60 Tabs,2018-10-07 18:33:39,benzodiazepines
75978,'77076,1257,StealthPharmacy,Diazepam (Bensedin) 10mg X 60 Tabs,2018-11-25 18:33:39,benzodiazepines
75979,'77077,1257,StealthPharmacy,Diazepam (Bensedin) 10mg X 60 Tabs,2018-12-12 18:33:39,benzodiazepines
75980,'77078,1257,StealthPharmacy,Diazepam (Bensedin) 10mg X 60 Tabs,2018-10-29 18:33:39,benzodiazepines
75981,'77079,1257,StealthPharmacy,Diazepam (Bensedin) 10mg X 60 Tabs,2018-10-25 18:33:39,benzodiazepines
75982,'77080,1257,StealthPharmacy,Diazepam (Bensedin) 10mg X 60 Tabs,2018-09-19 18:33:39,benzodiazepines
75983,'77081,1257,StealthPharmacy,Diazepam (Bensedin) 10mg X 60 Tabs,2018-11-02 18:33:39,benzodiazepines
75984,'77082,1257,StealthPharmacy,Diazepam (Bensedin) 10mg X 60 Tabs,2018-11-02 18:33:39,benzodiazepines
75985,'77083,1257,StealthPharmacy,Diazepam (Bensedin) 10mg X 60 Tabs,2018-11-09 18:33:39,benzodiazepines
75986,'77084,1257,StealthPharmacy,Diazepam (Bensedin) 10mg X 60 Tabs,2018-10-16 18:33:39,benzodiazepines
75987,'77085,1257,StealthPharmacy,Diazepam (Bensedin) 10mg X 60 Tabs,2018-08-15 18:33:39,benzodiazepines
75988,'77086,1257,StealthPharmacy,Diazepam (Bensedin) 10mg X 60 Tabs,2018-12-13 18:33:39,benzodiazepines
75989,'77087,1257,StealthPharmacy,Diazepam (Bensedin) 10mg X 60 Tabs,2018-10-20 18:33:39,benzodiazepines
75990,'77088,3165,xangod,USA VENDOR S903 XANAX BARS(1000),2019-01-10 18:33:47,benzodiazepines
75993,'77091,3165,xangod,USA VENDOR S903 XANAX BARS(1000),2019-01-11 18:33:47,benzodiazepines
75994,'77092,3165,xangod,USA VENDOR S903 XANAX BARS(1000),2018-11-19 18:33:47,benzodiazepines
75995,'77093,3165,xangod,USA VENDOR S903 XANAX BARS(1000),2018-09-10 18:33:47,benzodiazepines
75996,'77094,3165,xangod,USA VENDOR S903 XANAX BARS(1000),2018-11-21 18:33:47,benzodiazepines
75997,'77095,3165,xangod,USA VENDOR S903 XANAX BARS(1000),2018-08-22 18:33:47,benzodiazepines
75998,'77096,3165,xangod,USA VENDOR S903 XANAX BARS(1000),2018-10-01 18:33:47,benzodiazepines
75999,'77097,3165,xangod,USA VENDOR S903 XANAX BARS(1000),2018-09-29 18:33:47,benzodiazepines
76000,'77098,3165,xangod,USA VENDOR S903 XANAX BARS(1000),2018-09-10 18:33:47,benzodiazepines
76001,'77099,3165,xangod,USA VENDOR S903 XANAX BARS(1000),2018-08-26 18:33:47,benzodiazepines
76002,'77100,3165,xangod,USA VENDOR S903 XANAX BARS(1000),2018-08-25 18:33:47,benzodiazepines
76003,'77101,3165,xangod,USA VENDOR S903 XANAX BARS(1000),2018-11-23 18:33:47,benzodiazepines
76004,'77102,3165,xangod,USA VENDOR S903 XANAX BARS(1000),2018-09-28 18:33:47,benzodiazepines
76005,'77103,3165,xangod,USA VENDOR S903 XANAX BARS(1000),2018-09-04 18:33:47,benzodiazepines
76006,'77104,3165,xangod,USA VENDOR S903 XANAX BARS(1000),2018-08-24 18:33:47,benzodiazepines
76007,'77105,3165,xangod,USA VENDOR S903 XANAX BARS(1000),2018-10-27 18:33:47,benzodiazepines
76008,'77106,3165,xangod,USA VENDOR S903 XANAX BARS(1000),2018-11-19 18:33:47,benzodiazepines
76009,'77107,3165,xangod,USA VENDOR S903 XANAX BARS(1000),2018-09-10 18:33:47,benzodiazepines
76010,'77108,3165,xangod,USA VENDOR S903 XANAX BARS(1000),2018-11-20 18:33:47,benzodiazepines
76011,'77109,3165,xangod,USA VENDOR S903 XANAX BARS(1000),2018-10-22 18:33:47,benzodiazepines
76012,'77110,3165,xangod,USA VENDOR S903 XANAX BARS(1000),2018-11-21 18:33:47,benzodiazepines
76013,'77111,3165,xangod,USA VENDOR S903 XANAX BARS(1000),2018-10-01 18:33:47,benzodiazepines
76014,'77112,3165,xangod,USA VENDOR S903 XANAX BARS(1000),2018-10-22 18:33:47,benzodiazepines
76015,'77113,3165,xangod,USA VENDOR S903 XANAX BARS(1000),2018-08-23 18:33:47,benzodiazepines
76016,'77114,3165,xangod,USA VENDOR S903 XANAX BARS(1000),2018-10-23 18:33:47,benzodiazepines
76017,'77115,3165,xangod,USA VENDOR S903 XANAX BARS(1000),2018-08-23 18:33:47,benzodiazepines
76018,'77116,3165,xangod,USA VENDOR S903 XANAX BARS(1000),2018-10-02 18:33:47,benzodiazepines
